ID,Station Name,Access,Owner,Last_Used,Open_Date,DC_Fast,Level1_Charging,Level2_Charging,Address,City,State,Zipcode,Latitude,Longitude,Pricing,Connection_Type
None,Il Giardino Ristorante 2 - Tesla Destination,public,RESTAURANT,2022-10-06,2018-06-14,,,4.0,2500 Tournament Dr,Virginia Beach,VA,23456,36.7592861,-76.0747554,Free,TESLA
None,Il Giardino Ristorante Atlantic Ave - Tesla Destination,public,RESTAURANT,2022-10-06,2018-02-08,,,2.0,910 Atlantic Ave,Virginia Beach,VA,23451,36.8384299,-75.9727317,Free,TESLA
None,Independence Center,public,,2024-10-08,2020-01-06,,,7.0,15036 Conference Center Drive,Chantilly,VA,20151,38.8802421,-77.4622198,,J1772
None,Independence Golf Club - Tesla Destination,public,REC_SPORTS_FACILITY,2022-10-06,2017-06-02,,,3.0,600 Founders Bridge Blvd,Midlothian,VA,23113,37.543733,-77.684625,Free,J1772 TESLA
None,Ingleside Shopping Center,public,,2024-10-07,2018-03-07,2.0,,2.0,5646 Baltimore National Pike,Catonsville,MD,21228,39.289273,-76.728268,,CHADEMO J1772 J1772COMBO
None,Ingleside at King Farm,public,,2024-10-08,2024-03-26,,,2.0,701 King Farm Blvd,Rockville,MD,20850,39.11202,-77.1779027,,J1772
None,Inn at Horn Point - Tesla Destination,public,INN,2022-10-06,2017-11-30,,,3.0,534  Burnside Street,Annapolis,MD,21403,38.972453,-76.4780693,Free,TESLA
None,"Inn at Riverbend, a Select Registry Property - Tesla Destination",public,INN,2022-10-06,2015-06-12,,,2.0,125 River Ridge Dr,Pearisburg,VA,24134,37.319736,-80.686176,Free,J1772 TESLA
None,Inn at Virginia Tech,public,HOTEL,2023-11-09,2013-11-02,,,2.0,901 Prices Fork Rd,Blacksburg,VA,24060,37.22983,-80.429844,Free,J1772
None,Inner Harbor,public,,2024-10-08,2021-09-29,,,1.0,801 Key Highway,Baltimore,MD,21230,39.280452,-76.605982,Free,J1772
None,Inner Harbor Center Garage,public,PAY_GARAGE,2022-11-10,2019-09-09,,,4.0,400 E Pratt St,Baltimore,MD,21202,39.286835,-76.609322,Free,J1772
None,Innovations Hospitality,public,,2024-10-08,2022-12-15,,,4.0,1884 Evelyn Byrd Ave,Harrisonburg,VA,22802,38.431761,-78.848973,Free,J1772
None,Inter Sign National,private,OFFICE_BLDG,2023-10-12,2018-07-18,,,1.0,1123 E Baltimore St,Baltimore,MD,21201,39.290886,-76.600847,,J1772
None,International Square,public,MULTI_UNIT_DWELLING,2023-12-13,2023-07-06,,,2.0,1850 K St NW,Washington,DC,20006,38.90231,-77.04307,,J1772
None,Iris Inn Bed & Breakfast - Tesla Destination,public,B_AND_B,2022-10-06,2015-03-31,,,2.0,191 Chinquapin Dr,Waynesboro,VA,22980,38.0440242,-78.9045217,Free,J1772 TESLA
None,Ivy Car Barn,private,PARKING_GARAGE,2022-01-10,2015-11-01,,,2.0,311 E Chase St,Baltimore,MD,21202,39.302532,-76.610935,Free,J1772
None,J H @ Parkway,public,,2024-10-08,2020-07-23,,,12.0,7231 Parkway Drive,Hanover,MD,21076,39.173997,-76.7303521,FREE,J1772
None,J H @ Parkway Public,public,,2024-10-08,2020-07-21,,,4.0,7231 Parkway Drive,Hanover,MD,21076,39.173997,-76.7303521,,J1772
None,J Sargeant Reynolds Community College,public,COLLEGE_CAMPUS,2022-11-10,2016-06-07,,,2.0,1851 Dickinson Rd,Goochland,VA,23063,37.693394,-77.8859049,,J1772
None,J Sol,public,,2024-10-08,2021-01-18,,,4.0,4000 Fairfax Drive,Arlington,VA,22203,38.8821984,-77.1080416,,J1772
None,J. Linea,public,,2024-10-08,2020-12-14,,,1.0,2009 8th St NW,Washington,DC,20001,38.9170925,-77.0226667,,J1772
None,J.B.A CHEVREOLET,public,,2024-10-08,2023-05-05,,,1.0,7327 RITCHIE HWY,GLEN BURNIE,MD,21061,39.169322,-76.620061,,J1772
None,JANAF Shopping Yard - Tesla Supercharger,public,,2024-07-01,2015-12-01,6.0,,,5900 E Virginia Beach Blvd,Norfolk,VA,23502,36.860525,-76.207467,,TESLA
None,JB Anacostia-Bolling,private,FED_GOV,2024-01-10,2019-02-01,,3.0,,118 Brookley Ave,Washington,DC,20032,38.843048,-77.018682,,NEMA515
None,JB Anacostia-Bolling,private,FED_GOV,2024-01-10,2019-02-01,,,16.0,118 Brookley Ave,Washington,DC,20032,38.843048,-77.018682,,J1772
None,JBG - 800 Glebe,public,,2024-10-08,2022-03-15,,,2.0,800 N. Glebe Rd,Arlington,VA,22203,38.880241,-77.114669,Free,J1772
None,JBG - Central Place Office Tower - P4,public,,2024-10-08,2020-01-02,,,4.0,1201 Wilson Boulevard,Arlington,VA,22209,38.895418,-77.071232,Free,J1772
None,JBG - Central Place Office Tower - P5,public,,2024-10-08,2020-01-03,,,4.0,1201 Wilson Boulevard,Arlington,VA,22209,38.895331,-77.071225,Free,J1772
None,JBG - Fort Totten Square,public,,2024-10-08,2016-01-16,,,2.0,300 Riggs Rd NE,Washington,DC,20011,38.958255,-77.002273,Free,J1772
None,JBG - LEnfant Plaza - Washington DC,public,,2024-10-08,2022-10-20,,,2.0,480 L'Enfant Plaza Southwest,Washington,DC,20024,38.883525,-77.025527,,J1772
None,JBG - Rosslyn North - Arlington VA,public,,2024-10-08,2016-09-26,,,1.0,1911 N. Fort Myer Drive.,Arlington,VA,22209,38.89777246756461,-77.07149618195142,Free,J1772
None,JBG - Tesla Supercharger,public,PARKING_LOT,2024-07-01,2023-10-04,12.0,,,12120 Sunset Hills Rd,Reston,VA,20190,38.95617,-77.36494,,TESLA
None,JBG - Tesla Supercharger,public,SHOPPING_CENTER,2024-07-01,2022-03-27,12.0,,,15201 Potomac Town Place,Woodbridge,VA,22191,38.62924,-77.28939,,TESLA
None,JBG - The Foundry,public,,2024-10-08,2020-08-01,,,1.0,1055 Thomas Jefferson St NW,Washington,DC,20007,38.903686,-77.059528,Free,J1772
None,JBG 2101 L Street - B1,public,,2024-10-08,2020-09-22,,,1.0,2101 L Street,Washington,DC,20037,38.90394,-77.04772,Free,J1772
None,JBG SMITH 1666K,public,,2024-10-08,2016-06-17,,,2.0,1666 K St NW,Washington,DC,20006,38.902162,-77.038098,,J1772
None,JBG SMITH 1700K,public,,2024-10-08,2016-06-17,,,2.0,1700 K St NW,Washington,DC,20006,38.902275,-77.039946,,J1772
None,JBG SMITH 1717K,public,,2024-10-08,2016-06-17,,,2.0,1717 K St NW,Washington,DC,20006,38.902774,-77.040063,,J1772
None,JBG SMITH 1919 S EADS,public,,2024-10-08,2016-03-15,,,2.0,1919 S Eads St,Arlington,VA,22202,38.856301,-77.052608,,J1772
None,JBG SMITH 220 20TH ST,public,,2024-10-08,2020-05-06,,,2.0,220 20th Street,Arlington,VA,22202,38.853898,-77.050932,,J1772
None,JBG SMITH 2200 CLARENDON,public,,2024-10-08,2021-01-27,,1.0,1.0,2200 Clarendon Blvd,Arlington,VA,22201,38.890091,-77.085945,,J1772 NEMA515
None,JBG SMITH 520 12TH ST S,public,,2024-10-08,2019-11-22,,,2.0,520 12th St S,Arlington,VA,22202,38.862456,-77.054843,,J1772
None,JBG SMITH COMMERCE PARK A,public,,2024-10-08,2015-06-18,,,2.0,11400 Commerce Park Dr,Reston,VA,20191,38.947005,-77.340928,,J1772
None,JBG SMITH COMMERCE PARK B,public,,2024-10-08,2015-04-09,,,2.0,11440 Commerce Park Dr,Reston,VA,20191,38.947126,-77.341325,,J1772
None,JBG SMITH STATION 2,public,,2024-10-08,2015-10-02,,,2.0,2200 Clarendon Blvd,Arlington,VA,22201,38.890342,-77.085782,,J1772
None,"JBG Smith Burke Centre (Burke, VA)",public,,2024-10-07,2023-06-22,4.0,,,5727 Burke Centre Pkwy,Burke,VA,22015,38.79888,-77.32118,,J1772COMBO
None,JERRYS TOYOTA CUSTOMER PARKIN,public,,2024-10-08,2023-06-29,,,2.0,8001 Belair Rd,Nottingham,MD,21236,39.374921,-76.506813,,J1772
None,JJ-KIA-CHARGE JJKIA1&2,public,,2024-10-08,2024-08-29,,,2.0,2001 Belair Road,Fallston,MD,21047,39.496174,-76.38827,,J1772
None,JJ-KIA-CHARGE JJKIA3&4,public,,2024-10-08,2024-08-29,,,2.0,2001 Belair Road,Fallston,MD,21047,39.496172,-76.388288,,J1772
None,JLR ANNAPOLIS DC FAST 01,public,,2024-10-08,2019-03-27,1.0,,,101 Ferguson Rd,Annapolis,MD,21409,39.017882,-76.482173,,J1772COMBO
None,JMU Stadium Parking Garage,public,PARKING_GARAGE,2023-08-10,2023-07-06,,,6.0,280 Champions Dr,Harrisonburg,VA,22807,38.43498,-78.874,,J1772
None,JONES CDJR JJCDRJ1&2,public,,2024-10-08,2024-05-31,2.0,,,1506 Belair Road,Bel Air,MD,21014,39.506225,-76.382078,,J1772COMBO
None,JTOY TOYOTA SIDE,public,,2024-10-08,2022-06-10,,,2.0,1508 Belair Rd,Bel Air,MD,21014,39.50467,-76.382543,,J1772
None,JUNIPER STATION 1,public,,2024-10-08,2021-01-27,,,2.0,6000 Merriweather Dr,Columbia,MD,21044,39.20651,-76.862338,,J1772
None,JUNIPER STATION 2,public,,2024-10-08,2021-01-27,,,2.0,6000 Merriweather Dr,Columbia,MD,21044,39.206411,-76.862714,,J1772
None,JUNIPER STATION 3,public,,2024-10-08,2021-01-27,,,2.0,6000 Merriweather Dr,Columbia,MD,21044,39.206422,-76.862506,,J1772
None,JUNIPER STATION 4,public,,2024-10-08,2021-01-27,,,2.0,6000 Merriweather Dr,Columbia,MD,21044,39.206528,-76.862299,,J1772
None,JUNIPER STATION 5,public,,2024-10-08,2021-01-27,,,2.0,6000 Merriweather Dr,Columbia,MD,21044,39.206524,-76.862554,,J1772
None,JUNIPER STATION 6,public,,2024-10-08,2021-01-27,,,2.0,6000 Merriweather Dr,Columbia,MD,21044,39.206494,-76.862334,,J1772
None,JUNIPER STATION 7,public,,2024-10-08,2020-07-01,,,2.0,6000 Merriweather Dr,Columbia,MD,21044,39.206342,-76.862262,,J1772
None,Jack Evans Chevrolet,public,CAR_DEALER,2022-11-10,2016-05-01,,,2.0,125 S Royal Ave,Front Royal,VA,22630,38.916118,-78.193932,Free,J1772
None,James Madison's Montpelier - Tesla Destination,public,OTHER_ENTERTAINMENT,2022-10-06,2017-12-19,,,8.0,11350 Constitution Hwy,Montpelier Station,VA,22957,38.217746,-78.171122,Free,J1772 TESLA
None,James River Air Conditioning,public,OFFICE_BLDG,2022-01-10,2011-06-20,,,1.0,1905 Westmoreland St,Richmond,VA,23230,37.578536,-77.48754,Free,J1772
None,"Jamestown Georgetown Park Garage (Washington, DC)",public,,2024-10-08,2023-06-22,6.0,,,3222 M St NW,Washington,DC,20007,38.90484,-77.06432,,J1772COMBO
None,Jim Coleman Honda,public,,2024-10-08,2024-02-05,,,1.0,12441 Auto Drive,Clarksville,MD,21029,39.21226842815916,-76.94316831288415,,J1772
None,John Hopkins University,public,,2024-10-08,2023-08-28,,,2.0,555 Pennsylvania Avenue Northwest,Washington,DC,20001,38.893252731112256,-77.01937536060177,,J1772
None,John Hopkins University - Tesla Destination,public,,2022-10-06,2018-04-20,,,11.0,3101 Wyman Park Dr,Baltimore,MD,21218,39.3258398,-76.6217496,Free,J1772 TESLA
None,Johns Hopkins - Bayview Public,public,,2024-10-08,2022-05-02,,,4.0,"Mason F. Lord Center Tower, 5200 Eastern Avenue",Baltimore,MD,21224,39.2713976,-76.5603828,,J1772
None,Johns Hopkins Community Physicians - Remington,public,HOSPITAL,2022-11-10,2019-06-07,,,2.0,2700 Remington Ave,Baltimore,MD,21211,39.320474,-76.621062,Free,J1772
None,Johns Hopkins University,public,,2024-10-08,2011-06-08,,,5.0,3101 Wyman Park Dr,Baltimore,MD,21211,39.3259113,-76.6215812,FREE,J1772
None,Johns Hopkins at Keswick,public,,2024-10-08,2012-02-03,,,3.0,"3910 Keswick Road, Suite N2500",Baltimore,MD,21211,39.336311,-76.62892,,J1772
None,Joint Base Andrews,private,FED_GOV,2024-01-10,2021-01-15,,,31.0,3320 Pennsylvania Ave,Andrews AFB,MD,20762,38.7965,-76.8836,Free,J1772
None,Jon Henry General Store,public,,2024-10-08,2023-05-23,,,6.0,9383 North Congress Street,New Market,VA,22844,38.648487,-78.672177,,J1772
None,"Jupiter Ventures, LC",public,,2024-10-08,2022-01-20,,,2.0,10332 Battleview Parkway,Manassas,VA,20109,38.8069952,-77.5146094,,J1772
None,KENWOOD 5272,public,,2024-10-08,2024-05-16,,,2.0,5272 River Rd,Bethesda,MD,20816,38.96572,-77.105556,,J1772
None,KESWICK HALL SPA CP ONE,public,,2024-10-07,2022-10-15,,,1.0,701 Club Dr,Keswick,VA,22947,38.01694,-78.366401,,J1772
None,KESWICK HALL SPA CP THREE,public,,2024-10-07,2022-10-15,,,1.0,701 Club Dr,Keswick,VA,22947,38.01686,-78.366422,,J1772
None,KESWICK HALL SPA CP TWO,public,,2024-10-07,2022-10-15,,,1.0,701 Club Dr,Keswick,VA,22947,38.017004,-78.366379,,J1772
None,KEY STATIONS STATION 1,public,,2024-10-08,2021-10-18,,,2.0,1405 Key Pkwy,Frederick,MD,21702,39.424962,-77.460874,,J1772
None,KING VW VW_409151_A,public,,2024-10-08,2015-02-11,,,2.0,979 N Frederick Ave,Gaithersburg,MD,20879,39.159345,-77.217727,,J1772
None,KINGS DAUGHTERS STATION 1,public,,2024-10-07,2022-07-06,,,2.0,401 Gresham Dr,Norfolk,VA,23510,36.860058,-76.30594,,J1772
None,KINGSGATE STATION 1,public,,2024-10-08,2020-03-10,,,2.0,7319 Eden Brook Dr,Columbia,MD,21046,39.16732,-76.86829,,J1772
None,KOHL'S - CHPT 0268 WOODBRIDGE,public,,2024-10-08,2021-01-27,,,1.0,13651 Foulger Square,Woodbridge,VA,22192,38.656336,-77.303138,,J1772
None,KOHL'S - CHPT 0315 SILVER SPR,public,,2024-10-08,2021-01-27,,,1.0,12024 Cherry Hill Rd,Silver Spring,MD,20904,39.053756,-76.95641,,J1772
None,KOONS HYUNDAI STATION 1,public,,2024-10-07,2023-05-11,1.0,,,1880 Opitz Blvd,Woodbridge,VA,22191,38.635215,-77.271624,,CHADEMO J1772COMBO
None,KOONS HYUNDAI STATION 2,public,,2024-10-07,2023-05-11,1.0,,,1880 Opitz Blvd,Woodbridge,VA,22191,38.634761,-77.271538,,CHADEMO J1772COMBO
None,Kahill's Restaurant - Tesla Supercharger,public,,2024-07-01,2014-08-01,6.0,,,1791 North Mecklenburg Avenue,South Hill,VA,23950,36.748516,-78.103517,,TESLA
None,Kaiser Permanente - Bowie,public,,2024-10-08,2021-06-23,,,5.0,5400 Hillmeade Road,Bowie,MD,20720,38.964867,-76.7864759,,J1772
None,Kaiser Permanente - Gaithersburg,public,,2024-10-08,2024-06-25,,,5.0,655 Watkins Mill Road,Gaithersburg,MD,20879,39.15627827980303,-77.22191541806622,,J1772
None,Kaiser Permanente - Regional Lab,public,,2024-10-08,2021-11-16,,,2.0,6111 Executive Boulevard,Rockville,MD,20852,39.0501622,-77.127189,,J1772
None,Kaiser Permanente - Shady Grove,public,,2024-10-08,2019-09-10,,,4.0,1396 Piccard Drive,Rockville,MD,20850,39.1077986,-77.1831142,,J1772
None,Kaiser Permanente - Silver Spring,public,,2024-10-08,2021-11-03,,,4.0,12201 Plum Orchard Drive,Silver Spring,MD,20904,39.0562931,-76.9553881,,J1772
None,Kaiser Permanente - Springfield,public,,2024-10-08,2022-06-20,,,8.0,6551 Loisdale Court,Springfield,VA,22150,38.7755366,-77.1778577,,J1772
None,Kaiser Permanente - Timonium,public,,2024-10-08,2021-06-25,,,22.0,2381 Greenspring Drive,Timonium,MD,21093,39.4486786,-76.6365342,,J1772
None,Kaiser Permanente - West Hyattsville,public,,2024-10-08,2024-06-25,,,4.0,5620 Ager Road,Hyattsville,MD,20782,38.95799985680624,-76.96790759108978,,J1772
None,Kaiser Permanente - Woodbridge,public,,2024-10-08,2021-08-18,,,2.0,13295 Minnieville Road,Woodbridge,VA,22192,38.6593728,-77.2974732,,J1772
None,Kajeet,public,OFFICE_BLDG,2024-07-11,2023-06-08,,,1.0,7901 Jones Branch Dr,McLean,VA,22102,38.92636,-77.21936,$0.35 per kWh,J1772
None,Kenilworth Pool,public,REC_SPORTS_FACILITY,2024-05-09,2018-06-01,,,1.0,4321 Ord St NE,Washington,DC,20019,38.90835,-76.94095,,J1772
None,Kent Plaza - Walgreens,public,PHARMACY,2022-11-10,2021-08-26,2.0,,,701 Washington Ave,Chestertown,MD,21620,39.224089,-76.069501,,CHADEMO J1772COMBO
None,Kenwood Forest Condominium,public,,2024-10-08,2024-04-24,,,1.0,6617 Fairfax Road,Bethesda,MD,20815,38.97584746772424,-77.10242346225334,,J1772
None,Kernstown Commons Winchester VA,public,,2024-10-07,2022-09-29,,,2.0,177 Kernstown Commons Boulevard,Winchester,VA,22602,39.118638,-78.196565,,J1772
None,Keswick Hall & Golf Club - Tesla Destination,public,HOTEL,2022-10-06,2015-05-12,,,3.0,701 Club Dr,Keswick,VA,22947,38.016727,-78.367276,Free,J1772 TESLA
None,Kimpton Carlyle Hotel - Tesla Destination,public,HOTEL,2022-10-06,2015-11-11,,,2.0,1731 New Hampshire Ave NW,Washington,DC,20009,38.913322,-77.039525,Free,J1772 TESLA
None,Kimpton Glover Park Hotel - Tesla Destination,public,HOTEL,2022-10-06,2016-07-19,,,2.0,2505 Wisconsin Ave NW,Washington,DC,20007,38.92336,-77.072855,Free,J1772 TESLA
None,Kimpton Hotel Palomar Washington DC - Tesla Destination,public,HOTEL,2022-10-06,2015-12-23,,,2.0,2121 P St NW,Washington,DC,20037,38.909852,-77.047399,Free,J1772 TESLA
None,Kimpton Lorien Hotel & Spa - Tesla Destination,public,HOTEL,2022-10-06,2015-12-16,,,2.0,1600 King St,Alexandria,VA,22314,38.806049,-77.056808,Free,J1772 TESLA
None,Kimpton Mason & Rook Hotel - Tesla Destination,public,HOTEL,2022-10-06,2016-07-19,,,2.0,1430 Rhode Island Ave,Washington,DC,20005,38.908429,-77.033132,Free,J1772 TESLA
None,Kimpton Morrison House - Tesla Destination,public,HOTEL,2022-10-06,2015-11-12,,,2.0,116 S Alfred St,Alexandria,VA,22314,38.804636,-77.049262,Free,J1772 TESLA
None,Kimpton Rouge Hotel - Tesla Destination,public,HOTEL,2022-10-06,2015-12-11,,,3.0,1315 16th St NW,Washington,DC,20036,38.908258,-77.036037,Free,J1772 TESLA
None,King Farm Village Center,public,,2024-10-08,2018-06-25,,,2.0,302 King Farm Blvd,Rockville,MD,20850,39.113315,-77.172432,,J1772
None,Kings Park Shopping Center,public,,2024-10-07,2021-03-25,4.0,,,8970 Burke Lake Rd,Springfield,VA,22151,38.81011,-77.25288,,CHADEMO J1772COMBO
None,Kings Square Apartments,public,,2024-10-08,2023-04-13,,,4.0,3402 Dodge Park Rd,Landover,MD,20785,38.931192,-76.880879,,J1772
None,Kinloch Golf Club - Tesla Destination,public,REC_SPORTS_FACILITY,2022-10-06,2018-03-16,,,3.0,100 Kinloch Ln,Manakin Sabot,VA,23103,37.6359894,-77.6872898,Free,TESLA
None,Kitty Knight - Tesla Destination,public,,2022-10-06,2019-09-19,,,2.0,14028 Augustine Herman Hwy,Georgetown,MD,21930,39.36095,-75.880319,Free,TESLA
None,Kiwanis Park - Tesla Destination,public,,2022-10-06,2019-04-16,,,3.0,125 Longhill Park,Williamsburg,VA,23185,37.2921264,-76.7288787,Free,J1772 TESLA
None,Knight's Gambit Vineyard,public,BREWERY_DISTILLERY_WINERY,2022-02-10,2022-01-24,,,1.0,218 Knole Farm Ln,Charlottesville,VA,22901,38.0952995039477,-78.6192321777008,,J1772
None,Knighton Garage,public,,2024-10-08,2011-09-28,,,2.0,1-A Colonial Avenue,Annapolis,MD,21401,38.976809,-76.4993889,FREE,J1772
None,Knollwood Life Plan Community,public,,2024-10-08,2022-09-26,,,2.0,"6200 Oregon Avenue, NW",Washington,DC,20015,38.9709327,-77.0552771,"$4.00/Hr Parking Fee , $0.25-$0.50/kWh Variable Energy Fee",J1772
None,Kohl's 308 - Mechanicsville,public,,2024-10-07,2024-07-11,4.0,,,7390 Bell Creek Rd,Mechanicsville,VA,23111,37.6074575,-77.3547401,,J1772COMBO
None,Kohls - Springfield VA,public,,2024-10-07,2022-05-31,,,2.0,5701 Kingstowne Blvd,Kinstowne,VA,22315,38.770792,-77.134007,,J1772
None,Kohls Germantown MD,public,,2024-10-08,2021-10-26,,,2.0,20918 Frederick Road,Germantown,MD,20876,39.200734,-77.25067,,J1772
None,Kohls South Fredericksburg VA,public,,2024-10-07,2022-09-26,,,2.0,9683 Jefferson Davis Highway,Fredericksburg,VA,22407,38.21886,-77.503512,,J1772
None,Kohls Stafford VA,public,,2024-10-07,2021-09-23,,,2.0,1220 Stafford Marketplace,Stafford,VA,22556,38.471345,-77.408526,,J1772
None,Konica Minolta,public,,2024-10-08,2023-04-14,,,2.0,"11850 West Market Place, Suite P",Fulton,MD,20759,39.152945,-76.9092946,,J1772
None,Koons Clarksville Chevrolet Buick GMC,private,CAR_DEALER,2023-12-13,2020-05-08,1.0,,,12421 Auto Dr,Clarksville,MD,21029,39.211209,-76.94158,,J1772COMBO
None,Kroger Fuel Center,public,FUEL_RESELLER,2023-11-09,2016-04-01,,,2.0,830 University City Blvd,Blacksburg,VA,24060,37.234356,-80.432667,,J1772
None,Kroger Harris Teeter 376 (Baltimore MD),public,,2024-10-08,2023-06-22,4.0,,,1641 Whetstone Way,Baltimore,MD,21230,39.26811,-76.59938,,J1772COMBO
None,"L'Auberge Provencale, a Select Registry Property - Tesla Destination",public,HOTEL,2022-10-06,2015-06-24,,,2.0,13630 Lord Fairfax Hwy,Boyce,VA,22620,39.0708248,-78.0936848,Free,J1772 TESLA
None,LATS-OFFICE LATITUDES,public,,2024-10-07,2022-11-04,,,2.0,1701 Chase Pointe Cir,Virginia Beach,VA,23454,36.847168,-76.025974,,J1772
None,LAZ Parking,public,,2024-10-08,2017-11-01,,,8.0,17 E Conway St,Baltimore,MD,21202,39.2838341,-76.6139854,$1.00-$5.00/Hr Variable Parking Fee,J1772
None,LEGACY TWIN RVR TWIN RVR 101,public,,2024-10-08,2024-08-21,,,2.0,10401 Twin Rivers Road,Columbia,MD,21044,39.218276,-76.870452,,J1772
None,LEGACY TWIN RVR TWIN RVR 102,public,,2024-10-08,2024-08-22,,,2.0,10401 Twin Rivers Road,Columbia,MD,21044,39.218312,-76.87044,,J1772
None,LEGACY TWIN RVR TWIN RVR 201,public,,2024-10-08,2024-08-21,,,1.0,10401 Twin Rivers Road,Columbia,MD,21044,39.218203,-76.870084,,J1772
None,LEGACY TWIN RVR TWIN RVR 202,public,,2024-10-08,2024-08-21,,,2.0,10401 Twin Rivers Road,Columbia,MD,21044,39.217803,-76.870219,,J1772
None,LEGACY TWIN RVR TWIN RVR 203,public,,2024-10-08,2024-08-21,,,1.0,10401 Twin Rivers Road,Columbia,MD,21044,39.218304,-76.870095,,J1772
None,LIBBIE MILL A1,public,,2024-10-08,2021-01-27,,,2.0,4901 Libbie Mill E Blvd.,Richmond,VA,23230,37.59006,-77.494079,,J1772
None,LIBBIE MILL A2,public,,2024-10-08,2014-12-24,,,2.0,4901 Libbie Mill E Blvd.,Richmond,VA,23230,37.590103,-77.494079,,J1772
None,LIBBIE MILL A3,public,,2024-10-07,2021-04-16,,,2.0,4901 Libbie Mill E Blvd.,Richmond,VA,23230,37.590162,-77.494079,,J1772
None,LIBBIE MILL B1,public,,2024-10-08,2021-01-27,,,2.0,4900 Libbie Mill E Blvd.,Richmond,VA,23230,37.591803,-77.494247,,J1772
None,LIBBIE MILL B2,public,,2024-10-08,2016-07-21,,,2.0,4900 Libbie Mill E Blvd.,Richmond,VA,23230,37.591687,-77.494243,,J1772
None,LIBBIE MILL B3,public,,2024-10-07,2021-04-02,,,2.0,4900 Libbie Mill E Blvd.,Richmond,VA,23230,37.591631,-77.494241,,J1772
None,LIBBIE MILL C1,public,,2024-10-08,2021-01-27,,,2.0,5001 Libbie Mill E Blvd.,Richmond,VA,23230,37.589806,-77.495388,,J1772
None,LIBBIE MILL C2,public,,2024-10-08,2019-03-14,,,2.0,5001 Libbie Mill E Blvd.,Richmond,VA,23230,37.589808,-77.495321,,J1772
None,LIBBIE MILL C3,public,,2024-10-07,2021-04-02,,,2.0,5001 Libbie Mill E Blvd.,Richmond,VA,23230,37.58981,-77.495249,,J1772
None,LIBBIE MILL C4,public,,2024-10-07,2021-04-16,,,2.0,5001 Libbie Mill E Blvd.,Richmond,VA,23230,37.589816,-77.495178,,J1772
None,LIBBIE MILL C5,public,,2024-10-07,2021-04-16,,,2.0,5001 Libbie Mill E Blvd.,Richmond,VA,23230,37.589816,-77.495112,,J1772
None,LIBBIE MILL D1,public,,2024-10-07,2021-11-03,,,2.0,5000 Libbie Mill E Blvd.,Richmond,VA,23230,37.592174,-77.494635,,J1772
None,LIBBIE MILL D2,public,,2024-10-07,2021-11-03,,,2.0,5000 Libbie Mill E Blvd.,Richmond,VA,23230,37.592174,-77.494704,,J1772
None,LIBBIE MILL E1,public,,2024-10-07,2021-11-03,,,2.0,5000 Libbie Mill E Blvd.,Richmond,VA,23230,37.592368,-77.494917,,J1772
None,LIBBIE MILL E2,public,,2024-10-07,2021-11-03,,,2.0,5000 Libbie Mill E Blvd.,Richmond,VA,23230,37.592358,-77.494996,,J1772
